codigo_comuna,comuna_residencia,fecha,positividad
8206,los alamos,2020-05-15,0
5301,los andes,2020-05-15,0.08929990839928728
8301,los angeles,2020-05-15,0.09382839313185534
10106,los muermos,2020-05-15,0.023809523809523808
9206,los sauces,2020-05-15,NA
4203,los vilos,2020-05-15,0
8106,lota,2020-05-15,0.07351489090619526
9207,lumaco,2020-05-15,NA
6108,machali,2020-05-15,0.1347558443453005
13118,macul,2020-05-15,0.42095104437533154
14105,mafil,2020-05-15,NA
13119,maipu,2020-05-15,0.36077741588386375
6109,malloa,2020-05-15,NA
2302,maria elena,2020-05-15,0.4953231292517007
13504,maria pinto,2020-05-15,0.2614378642703766
14106,mariquina,2020-05-15,0.017857142857142856
7105,maule,2020-05-15,0.08084195216548158
10108,maullin,2020-05-15,0.04421768707482993
2102,mejillones,2020-05-15,0.17813844129633605
13501,melipilla,2020-05-15,0.18520002459007814
7304,molina,2020-05-15,NA
4303,monte patria,2020-05-15,NA
6110,mostazal,2020-05-15,0.10189909297052153
8305,mulchen,2020-05-15,0.06349206349206349
8306,nacimiento,2020-05-15,NA
6305,nancagua,2020-05-15,0.25793650793650796
12401,natales,2020-05-15,0.022893772893772892
6205,navidad,2020-05-15,0.07230071515785802
8307,negrete,2020-05-15,NA
16204,ninhue,2020-05-15,NA
16303,niquen,2020-05-15,NA
5506,nogales,2020-05-15,0.1369047619047619
9111,nueva imperial,2020-05-15,0.10782312925170068
13120,nunoa,2020-05-15,0.31271636961921945
6111,olivar,2020-05-15,0.17394957983193277
5803,olmue,2020-05-15,NA
10301,osorno,2020-05-15,0.02596334966135891
4301,ovalle,2020-05-15,0.1019662758175834
13604,padre hurtado,2020-05-15,0.29898726381754986
9112,padre las casas,2020-05-15,0.039595238593626805
14107,paillaco,2020-05-15,0
13404,paine,2020-05-15,0.29089227573514215
6306,palmilla,2020-05-15,NA
14108,panguipulli,2020-05-15,NA
5704,panquehue,2020-05-15,NA
5403,papudo,2020-05-15,NA
6206,paredones,2020-05-15,NA
7404,parral,2020-05-15,0.09121830550401978
13121,pedro aguirre cerda,2020-05-15,0.4384276792612821
7106,pelarco,2020-05-15,0.15476190476190477
7203,pelluhue,2020-05-15,NA
16105,pemuco,2020-05-15,NA
13605,penaflor,2020-05-15,0.3899097517109939
13122,penalolen,2020-05-15,0.4469749528969768
7107,pencahue,2020-05-15,0
8107,penco,2020-05-15,0
6307,peralillo,2020-05-15,NA
9113,perquenco,2020-05-15,NA
5404,petorca,2020-05-15,NA
6112,peumo,2020-05-15,NA
1405,pica,2020-05-15,NA
6113,pichidegua,2020-05-15,NA
6201,pichilemu,2020-05-15,NA
16106,pinto,2020-05-15,NA
13202,pirque,2020-05-15,0.30311389513070186
9114,pitrufquen,2020-05-15,0.047619047619047616
6308,placilla,2020-05-15,NA
16205,portezuelo,2020-05-15,NA
12301,porvenir,2020-05-15,NA
1401,pozo almonte,2020-05-15,0.19206349206349208
12302,primavera,2020-05-15,NA
13123,providencia,2020-05-15,0.26672277663289407
5105,puchuncavi,2020-05-15,NA
9115,pucon,2020-05-15,NA
13124,pudahuel,2020-05-15,0.4280129744106174
13201,puente alto,2020-05-15,0.3977878923181701
10101,puerto montt,2020-05-15,0.013253365574597368
10302,puerto octay,2020-05-15,0
10109,puerto varas,2020-05-15,0.016666666666666666
4304,punitaqui,2020-05-15,0.031746031746031744
12101,punta arenas,2020-05-15,0.12473239720027451
9208,puren,2020-05-15,NA
10303,purranque,2020-05-15,0.02554112554112554
5705,putaendo,2020-05-15,0.06738261738261739
10304,puyehue,2020-05-15,NA
10208,quellon,2020-05-15,NA
13125,quilicura,2020-05-15,0.42885244551736473
16107,quillon,2020-05-15,0.13512677798392084
5501,quillota,2020-05-15,0.09579014095010814
5801,quilpue,2020-05-15,0.16558524966973284
6114,quinta de tilcoco,2020-05-15,NA
13126,quinta normal,2020-05-15,0.4623184610028939
5107,quintero,2020-05-15,0.1184720041862899
16201,quirihue,2020-05-15,0.22998430141287282
6101,rancagua,2020-05-15,0.18766827339205783
16206,ranquil,2020-05-15,NA
7305,rauco,2020-05-15,NA
13127,recoleta,2020-05-15,0.5579561065825848
9209,renaico,2020-05-15,NA
13128,renca,2020-05-15,0.4590911494743407
6115,rengo,2020-05-15,0.1395319887485786
6116,requinoa,2020-05-15,0.058774558774558776
7405,retiro,2020-05-15,NA
5303,rinconada,2020-05-15,0.01680672268907563
14204,rio bueno,2020-05-15,0
7108,rio claro,2020-05-15,NA
4305,rio hurtado,2020-05-15,NA
10305,rio negro,2020-05-15,0.07613954672778202
7306,romeral,2020-05-15,0.07142857142857142
9116,saavedra,2020-05-15,0.18766233766233767
7307,sagrada familia,2020-05-15,NA
4204,salamanca,2020-05-15,NA
5601,san antonio,2020-05-15,0.1785918933783559
13401,san bernardo,2020-05-15,0.36178860724225315
16301,san carlos,2020-05-15,0.08976410063366584
7109,san clemente,2020-05-15,0.06238662131519274
5304,san esteban,2020-05-15,0.0688810372633902
16304,san fabian,2020-05-15,NA
5701,san felipe,2020-05-15,0.09115933813319514
6301,san fernando,2020-05-15,0.1229917880861277
16108,san ignacio,2020-05-15,0.047619047619047616
7406,san javier,2020-05-15,0.07765151515151515
13129,san joaquin,2020-05-15,0.4234040004633624
13203,san jose de maipo,2020-05-15,0.29049740626095305
10306,san juan de la costa,2020-05-15,0.02050580997949419
13130,san miguel,2020-05-15,0.4197240082599456
16305,san nicolas,2020-05-15,NA
10307,san pablo,2020-05-15,NA
13505,san pedro,2020-05-15,0.39493363779078067
2203,san pedro de atacama,2020-05-15,NA
8108,san pedro de la paz,2020-05-15,0.026855742296918766
7110,san rafael,2020-05-15,0.15756302521008403
13131,san ramon,2020-05-15,0.5637053787558941
8310,san rosendo,2020-05-15,NA
6117,san vicente,2020-05-15,0.13742804814233386
8311,santa barbara,2020-05-15,0.14404761904761904
6310,santa cruz,2020-05-15,0.20476190476190476
8109,santa juana,2020-05-15,NA
5706,santa maria,2020-05-15,0.049291383219954646
13101,santiago,2020-05-15,0.4709704075003629
5606,santo domingo,2020-05-15,0.12653061224489795
2103,sierra gorda,2020-05-15,NA
13601,talagante,2020-05-15,0.2651986454405809
7101,talca,2020-05-15,0.0794388919640939
8110,talcahuano,2020-05-15,0.062478775042889456
2104,taltal,2020-05-15,NA
9101,temuco,2020-05-15,0.06940197158375538
7308,teno,2020-05-15,0.05454545454545455
9117,teodoro schmidt,2020-05-15,NA
3103,tierra amarilla,2020-05-15,NA
13303,tiltil,2020-05-15,0.22561891850031554
8207,tirua,2020-05-15,NA
2301,tocopilla,2020-05-15,NA
9118,tolten,2020-05-15,NA
8111,tome,2020-05-15,0.053990504371478266
9210,traiguen,2020-05-15,NA
8312,tucapel,2020-05-15,0.06547619047619048
14101,valdivia,2020-05-15,0.00783456435747543
3301,vallenar,2020-05-15,0.03972789115646258
5101,valparaiso,2020-05-15,0.14041573705731322
9211,victoria,2020-05-15,0.031462585034013606
4106,vicuna,2020-05-15,0.10204081632653061
9119,vilcun,2020-05-15,0.11518502137697184
7407,villa alegre,2020-05-15,0.01098901098901099
5804,villa alemana,2020-05-15,0.19300364600658018
9120,villarrica,2020-05-15,0
5109,vina del mar,2020-05-15,0.19810669900268202
13132,vitacura,2020-05-15,0.33801708725794327
7408,yerbas buenas,2020-05-15,NA
8313,yumbel,2020-05-15,NA
16109,yungay,2020-05-15,NA
5405,zapallar,2020-05-15,NA
11201,aisen,2020-05-16,0
5602,algarrobo,2020-05-16,NA
13502,alhue,2020-05-16,NA
1107,alto hospicio,2020-05-16,0.39980583818120285
10202,ancud,2020-05-16,0.0342719768211507
4103,andacollo,2020-05-16,NA
9201,angol,2020-05-16,0.07948585231193926
2101,antofagasta,2020-05-16,0.2216520174451683
8302,antuco,2020-05-16,NA
8202,arauco,2020-05-16,0.03095238095238095
15101,arica,2020-05-16,0.085067146675164
13402,buin,2020-05-16,0.31291185751143585
16102,bulnes,2020-05-16,0.2570793765173156
5402,cabildo,2020-05-16,0.16071428571428573
12201,cabo de hornos,2020-05-16,NA
8303,cabrero,2020-05-16,0.015873015873015872
2201,calama,2020-05-16,0.1933133991850785
10102,calbuco,2020-05-16,0
3102,caldera,2020-05-16,0.028571428571428574
5502,calera,2020-05-16,0.08049886621315193
13403,calera de tango,2020-05-16,0.2092259305881597
5302,calle larga,2020-05-16,0.050865800865800864
4202,canela,2020-05-16,0.07142857142857142
9102,carahue,2020-05-16,0.025974025974025976
5603,cartagena,2020-05-16,0.16950113378684806
5102,casablanca,2020-05-16,0.12824675324675325
10201,castro,2020-05-16,0.005714285714285714
5702,catemu,2020-05-16,0.043083900226757364
7201,cauquenes,2020-05-16,0.14603174603174604
13102,cerrillos,2020-05-16,0.3654409663571444
13103,cerro navia,2020-05-16,0.5181283555120978
10401,chaiten,2020-05-16,NA
7202,chanco,2020-05-16,NA
6302,chepica,2020-05-16,NA
8103,chiguayante,2020-05-16,0.07020480340677385
16101,chillan,2020-05-16,0.08377953256043201
16103,chillan viejo,2020-05-16,0.10877528268832616
6303,chimbarongo,2020-05-16,NA
9121,cholchol,2020-05-16,NA
10103,cochamo,2020-05-16,NA
6102,codegua,2020-05-16,0.07619047619047618
16203,coelemu,2020-05-16,0.011904761904761904
16302,coihueco,2020-05-16,0.21825396825396826
6103,coinco,2020-05-16,0.30952380952380953
7402,colbun,2020-05-16,0.10119047619047619
13301,colina,2020-05-16,0.40998225600990795
9202,collipulli,2020-05-16,NA
6104,coltauco,2020-05-16,0.3007936507936508
4302,combarbala,2020-05-16,NA
5103,con con,2020-05-16,0.19844322344322343
8101,concepcion,2020-05-16,0.02211334329346753
13104,conchali,2020-05-16,0.523081411560336
7102,constitucion,2020-05-16,0.02976190476190476
3101,copiapo,2020-05-16,0.044945341320607846
4102,coquimbo,2020-05-16,0.27489124258716546
8102,coronel,2020-05-16,0.03863688525342661
14102,corral,2020-05-16,NA
11101,coyhaique,2020-05-16,0.003105590062111801
9103,cunco,2020-05-16,0.14285714285714285
9203,curacautin,2020-05-16,NA
13503,curacavi,2020-05-16,0.2699243490499648
8205,curanilahue,2020-05-16,0.03826530612244898
9104,curarrehue,2020-05-16,NA
7103,curepto,2020-05-16,NA
7301,curico,2020-05-16,0.0713252823947089
3202,diego de almagro,2020-05-16,NA
6105,donihue,2020-05-16,0.1876342048755842
13105,el bosque,2020-05-16,0.3397951083392548
16104,el carmen,2020-05-16,0.047619047619047616
13602,el monte,2020-05-16,0.26572751039446263
5604,el quisco,2020-05-16,0.25681818181818183
5605,el tabo,2020-05-16,0.20153061224489796
9204,ercilla,2020-05-16,NA
13106,estacion central,2020-05-16,0.46260169135565743
8104,florida,2020-05-16,NA
9105,freire,2020-05-16,0.207609710550887
3303,freirina,2020-05-16,NA
10105,frutillar,2020-05-16,0.028571428571428574
10402,futaleufu,2020-05-16,NA
14202,futrono,2020-05-16,0.05714285714285715
9106,galvarino,2020-05-16,0
9107,gorbea,2020-05-16,0.013888888888888888
6106,graneros,2020-05-16,0.15799798762858586
5503,hijuelas,2020-05-16,0.07142857142857142
10403,hualaihue,2020-05-16,NA
7302,hualane,2020-05-16,NA
8112,hualpen,2020-05-16,0.07131416202844774
8105,hualqui,2020-05-16,0.09523809523809523
1404,huara,2020-05-16,NA
3304,huasco,2020-05-16,NA
13107,huechuraba,2020-05-16,0.45699293040885247
4201,illapel,2020-05-16,NA
13108,independencia,2020-05-16,0.5665769884113682
1101,iquique,2020-05-16,0.3083023498384271
13603,isla de maipo,2020-05-16,0.3285611214182643
5201,isla de pascua,2020-05-16,0.047619047619047616
13109,la cisterna,2020-05-16,0.42823222719678133
5504,la cruz,2020-05-16,0.17127496159754224
13110,la florida,2020-05-16,0.45145759755022796
13111,la granja,2020-05-16,0.5067069839757359
5401,la ligua,2020-05-16,0.16666666666666666
13112,la pintana,2020-05-16,0.4943044100884514
13113,la reina,2020-05-16,0.32429273909625156
4101,la serena,2020-05-16,0.07627735936407598
14201,la union,2020-05-16,0.015873015873015872
14203,lago ranco,2020-05-16,NA
8304,laja,2020-05-16,0.14047619047619048
13302,lampa,2020-05-16,0.3698261267017081
14103,lanco,2020-05-16,0
6107,las cabras,2020-05-16,NA
13114,las condes,2020-05-16,0.33344153092494644
9108,lautaro,2020-05-16,0.020337301587301588
8201,lebu,2020-05-16,NA
7303,licanten,2020-05-16,NA
5802,limache,2020-05-16,0.22241163131919434
7401,linares,2020-05-16,0.10082714904143475
6203,litueche,2020-05-16,NA
5703,llaillay,2020-05-16,0.25682272909163667
10107,llanquihue,2020-05-16,0
13115,lo barnechea,2020-05-16,0.306003157766935
13116,lo espejo,2020-05-16,0.5020244093182848
13117,lo prado,2020-05-16,0.45318899329441853
6304,lolol,2020-05-16,NA
9109,loncoche,2020-05-16,0
7403,longavi,2020-05-16,NA
9205,lonquimay,2020-05-16,NA
8206,los alamos,2020-05-16,0
5301,los andes,2020-05-16,0.09809908024193738
8301,los angeles,2020-05-16,0.086931563253659
10106,los muermos,2020-05-16,0
9206,los sauces,2020-05-16,NA
4203,los vilos,2020-05-16,NA
8106,lota,2020-05-16,0.07920847268673356
9207,lumaco,2020-05-16,NA
6108,machali,2020-05-16,0.09734087835890592
13118,macul,2020-05-16,0.4453172584808223
14105,mafil,2020-05-16,NA
13119,maipu,2020-05-16,0.3709506480391378
6109,malloa,2020-05-16,NA
2302,maria elena,2020-05-16,0.4447278911564626
13504,maria pinto,2020-05-16,0.28741189024440256
14106,mariquina,2020-05-16,0.017857142857142856
7105,maule,2020-05-16,0.09183096315449257
10108,maullin,2020-05-16,0.04421768707482993
2102,mejillones,2020-05-16,0.20952372268161742
13501,melipilla,2020-05-16,0.2004791521141036
7304,molina,2020-05-16,NA
4303,monte patria,2020-05-16,NA
6110,mostazal,2020-05-16,0.08285147392290249
8305,mulchen,2020-05-16,0.06349206349206349
8306,nacimiento,2020-05-16,NA
6305,nancagua,2020-05-16,0.28174603174603174
12401,natales,2020-05-16,0.022893772893772892
6205,navidad,2020-05-16,NA
8307,negrete,2020-05-16,NA
16204,ninhue,2020-05-16,NA
16303,niquen,2020-05-16,NA
5506,nogales,2020-05-16,0.1845238095238095
9111,nueva imperial,2020-05-16,0.08639455782312926
13120,nunoa,2020-05-16,0.3377620815456085
6111,olivar,2020-05-16,0.11442577030812325
5803,olmue,2020-05-16,NA
10301,osorno,2020-05-16,0.02940569045309729
4301,ovalle,2020-05-16,0.11223705079424072
13604,padre hurtado,2020-05-16,0.3573205971508832
9112,padre las casas,2020-05-16,0.04375612624966009
14107,paillaco,2020-05-16,0
13404,paine,2020-05-16,0.2876699341669359
6306,palmilla,2020-05-16,NA
14108,panguipulli,2020-05-16,NA
5704,panquehue,2020-05-16,NA
5403,papudo,2020-05-16,NA
6206,paredones,2020-05-16,NA
7404,parral,2020-05-16,0.07081014223871367
13121,pedro aguirre cerda,2020-05-16,0.4649766869873842
7106,pelarco,2020-05-16,0.2976190476190476
7203,pelluhue,2020-05-16,NA
16105,pemuco,2020-05-16,NA
13605,penaflor,2020-05-16,0.4209144612871321
13122,penalolen,2020-05-16,0.47114920967713864
7107,pencahue,2020-05-16,0
8107,penco,2020-05-16,0
6307,peralillo,2020-05-16,NA
9113,perquenco,2020-05-16,NA
5404,petorca,2020-05-16,NA
6112,peumo,2020-05-16,NA
1405,pica,2020-05-16,NA
6113,pichidegua,2020-05-16,NA
6201,pichilemu,2020-05-16,NA
16106,pinto,2020-05-16,NA
13202,pirque,2020-05-16,0.36557524330633573
9114,pitrufquen,2020-05-16,0.06802721088435373
6308,placilla,2020-05-16,NA
16205,portezuelo,2020-05-16,NA
12301,porvenir,2020-05-16,NA
1401,pozo almonte,2020-05-16,0.319047619047619
12302,primavera,2020-05-16,NA
13123,providencia,2020-05-16,0.2771307767634019
5105,puchuncavi,2020-05-16,0.24761904761904763
9115,pucon,2020-05-16,NA
13124,pudahuel,2020-05-16,0.45990259546280005
13201,puente alto,2020-05-16,0.4163124939396406
10101,puerto montt,2020-05-16,0.013253365574597368
10302,puerto octay,2020-05-16,0
10109,puerto varas,2020-05-16,0.016666666666666666
4304,punitaqui,2020-05-16,0.031746031746031744
12101,punta arenas,2020-05-16,0.1322008357384805
9208,puren,2020-05-16,NA
10303,purranque,2020-05-16,0.02554112554112554
5705,putaendo,2020-05-16,0.09595404595404596
10304,puyehue,2020-05-16,NA
10208,quellon,2020-05-16,NA
13125,quilicura,2020-05-16,0.45201087662348194
16107,quillon,2020-05-16,0.15553494124922695
5501,quillota,2020-05-16,0.10293299809296527
5801,quilpue,2020-05-16,0.18467326663685907
6114,quinta de tilcoco,2020-05-16,NA
13126,quinta normal,2020-05-16,0.4810964985336957
5107,quintero,2020-05-16,0.1487750344893202
16201,quirihue,2020-05-16,0.1823652537938252
6101,rancagua,2020-05-16,0.1745508312932671
16206,ranquil,2020-05-16,NA
7305,rauco,2020-05-16,NA
13127,recoleta,2020-05-16,0.5681910440589015
9209,renaico,2020-05-16,NA
13128,renca,2020-05-16,0.5054177042754718
6115,rengo,2020-05-16,0.1395319887485786
6116,requinoa,2020-05-16,0.058774558774558776
7405,retiro,2020-05-16,NA
5303,rinconada,2020-05-16,0.025735294117647058
14204,rio bueno,2020-05-16,0
7108,rio claro,2020-05-16,NA
4305,rio hurtado,2020-05-16,NA
10305,rio negro,2020-05-16,0.07613954672778202
7306,romeral,2020-05-16,NA
9116,saavedra,2020-05-16,0.1616883116883117
7307,sagrada familia,2020-05-16,NA
4204,salamanca,2020-05-16,NA
5601,san antonio,2020-05-16,0.22205693897106107
13401,san bernardo,2020-05-16,0.39407985623161096
16301,san carlos,2020-05-16,0.05234913464727129
7109,san clemente,2020-05-16,0.05757892900750044
5304,san esteban,2020-05-16,0.0688810372633902
16304,san fabian,2020-05-16,NA
5701,san felipe,2020-05-16,0.12226532891660528
6301,san fernando,2020-05-16,0.13616938616938618
16108,san ignacio,2020-05-16,0.047619047619047616
7406,san javier,2020-05-16,0.054563492063492064
13129,san joaquin,2020-05-16,0.4366966660896924
13203,san jose de maipo,2020-05-16,0.31544071691854947
10306,san juan de la costa,2020-05-16,NA
13130,san miguel,2020-05-16,0.4413147233990478
16305,san nicolas,2020-05-16,NA
10307,san pablo,2020-05-16,NA
13505,san pedro,2020-05-16,NA
2203,san pedro de atacama,2020-05-16,NA
8108,san pedro de la paz,2020-05-16,0.02714376073009849
7110,san rafael,2020-05-16,0.20518207282913165
13131,san ramon,2020-05-16,0.5991337951366915
8310,san rosendo,2020-05-16,NA
6117,san vicente,2020-05-16,0.1076661433804291
8311,santa barbara,2020-05-16,0.19166666666666665
6310,santa cruz,2020-05-16,0.15714285714285714
8109,santa juana,2020-05-16,NA
5706,santa maria,2020-05-16,0.07607709750566893
13101,santiago,2020-05-16,0.4896468831262097
5606,santo domingo,2020-05-16,0.12653061224489795
2103,sierra gorda,2020-05-16,NA
13601,talagante,2020-05-16,0.2561187422928812
7101,talca,2020-05-16,0.06306672464853035
8110,talcahuano,2020-05-16,0.06951942914236708
2104,taltal,2020-05-16,NA
9101,temuco,2020-05-16,0.07388734450480489
7308,teno,2020-05-16,0.0724025974025974
9117,teodoro schmidt,2020-05-16,NA
3103,tierra amarilla,2020-05-16,NA
13303,tiltil,2020-05-16,0.2020710378095777
8207,tirua,2020-05-16,0.07142857142857142
2301,tocopilla,2020-05-16,NA
9118,tolten,2020-05-16,NA
8111,tome,2020-05-16,0.023400442259677027
9210,traiguen,2020-05-16,NA
8312,tucapel,2020-05-16,0.06547619047619048
14101,valdivia,2020-05-16,0.00783456435747543
3301,vallenar,2020-05-16,0.015918367346938776
5101,valparaiso,2020-05-16,0.12872874518739452
9211,victoria,2020-05-16,0.031462585034013606
4106,vicuna,2020-05-16,0.09183673469387756
9119,vilcun,2020-05-16,0.09960060579255625
7407,villa alegre,2020-05-16,0.05860805860805861
5804,villa alemana,2020-05-16,0.200669151233061
9120,villarrica,2020-05-16,0.008928571428571428
5109,vina del mar,2020-05-16,0.19321686247105443
13132,vitacura,2020-05-16,0.37303109286018415
7408,yerbas buenas,2020-05-16,NA
8313,yumbel,2020-05-16,NA
16109,yungay,2020-05-16,0.01098901098901099
5405,zapallar,2020-05-16,NA
11201,aisen,2020-05-17,0
5602,algarrobo,2020-05-17,NA
13502,alhue,2020-05-17,NA
1107,alto hospicio,2020-05-17,0.4048424682178329
10202,ancud,2020-05-17,0.03847365749341961
4103,andacollo,2020-05-17,NA
9201,angol,2020-05-17,0.10567632850241546
2101,antofagasta,2020-05-17,0.22241189586462118
8302,antuco,2020-05-17,0.07142857142857142
8202,arauco,2020-05-17,0.0880952380952381
15101,arica,2020-05-17,0.10230177260544211
13402,buin,2020-05-17,0.36127082373943653
16102,bulnes,2020-05-17,0.2729523923903315
5402,cabildo,2020-05-17,NA
12201,cabo de hornos,2020-05-17,NA
8303,cabrero,2020-05-17,0.0873015873015873
2201,calama,2020-05-17,0.16652768489936423
10102,calbuco,2020-05-17,0
3102,caldera,2020-05-17,0.028571428571428574
5502,calera,2020-05-17,0.06462585034013606
13403,calera de tango,2020-05-17,0.28745722310516647
5302,calle larga,2020-05-17,0.050865800865800864
4202,canela,2020-05-17,0.07142857142857142
9102,carahue,2020-05-17,0.025974025974025976
5603,cartagena,2020-05-17,0.24092970521541948
