Fecha,Origen,Destino,Viajes
2020-04-01,San Ramon,Huechuraba,29
2020-04-01,San Ramon,Independencia,41
2020-04-01,San Ramon,La Cisterna,1152
2020-04-01,San Ramon,La Florida,800
2020-04-01,San Ramon,La Granja,238
2020-04-01,San Ramon,La Pintana,211
2020-04-01,San Ramon,La Reina,95
2020-04-01,San Ramon,Las Condes,239
2020-04-01,San Ramon,Lo Barnechea,10
2020-04-01,San Ramon,Lo Espejo,17
2020-04-01,San Ramon,Lo Prado,149
2020-04-01,San Ramon,Macul,95
2020-04-01,San Ramon,Maipu,74
2020-04-01,San Ramon,Nunoa,144
2020-04-01,San Ramon,Pedro Aguirre Cerda,63
2020-04-01,San Ramon,Penalolen,331
2020-04-01,San Ramon,Providencia,352
2020-04-01,San Ramon,Pudahuel,81
2020-04-01,San Ramon,Puente Alto,286
2020-04-01,San Ramon,Quilicura,167
2020-04-01,San Ramon,Quinta Normal,67
2020-04-01,San Ramon,Recoleta,268
2020-04-01,San Ramon,Renca,37
2020-04-01,San Ramon,San Bernardo,34
2020-04-01,San Ramon,San Joaquin,103
2020-04-01,San Ramon,San Miguel,386
2020-04-01,San Ramon,San Ramon,476
2020-04-01,San Ramon,Santiago,627
2020-04-01,San Ramon,Vitacura,20
2020-04-01,Santiago,Cerrillos,731
2020-04-01,Santiago,Cerro Navia,1503
2020-04-01,Santiago,Conchali,1461
2020-04-01,Santiago,El Bosque,458
2020-04-01,Santiago,Estacion Central,4255
2020-04-01,Santiago,Huechuraba,262
2020-04-01,Santiago,Independencia,1491
2020-04-01,Santiago,La Cisterna,2644
2020-04-01,Santiago,La Florida,2593
2020-04-01,Santiago,La Granja,221
2020-04-01,Santiago,La Pintana,258
2020-04-01,Santiago,La Reina,890
2020-04-01,Santiago,Las Condes,2665
2020-04-01,Santiago,Lo Barnechea,220
2020-04-01,Santiago,Lo Espejo,537
2020-04-01,Santiago,Lo Prado,3569
2020-04-01,Santiago,Macul,780
2020-04-01,Santiago,Maipu,2618
2020-04-01,Santiago,Nunoa,3063
2020-04-01,Santiago,Pedro Aguirre Cerda,1039
2020-04-01,Santiago,Penalolen,1188
2020-04-01,Santiago,Providencia,4004
2020-04-01,Santiago,Pudahuel,2492
2020-04-01,Santiago,Puente Alto,2160
2020-04-01,Santiago,Quilicura,2200
2020-04-01,Santiago,Quinta Normal,2442
2020-04-01,Santiago,Recoleta,3204
2020-04-01,Santiago,Renca,756
2020-04-01,Santiago,San Bernardo,919
2020-04-01,Santiago,San Joaquin,825
2020-04-01,Santiago,San Miguel,2685
2020-04-01,Santiago,San Ramon,522
2020-04-01,Santiago,Santiago,12926
2020-04-01,Santiago,Vitacura,367
2020-04-01,Vitacura,Cerrillos,44
2020-04-01,Vitacura,Cerro Navia,119
2020-04-01,Vitacura,Conchali,51
2020-04-01,Vitacura,El Bosque,36
2020-04-01,Vitacura,Estacion Central,203
2020-04-01,Vitacura,Huechuraba,91
2020-04-01,Vitacura,Independencia,103
2020-04-01,Vitacura,La Cisterna,103
2020-04-01,Vitacura,La Florida,183
2020-04-01,Vitacura,La Granja,41
2020-04-01,Vitacura,La Pintana,36
2020-04-01,Vitacura,La Reina,37
2020-04-01,Vitacura,Las Condes,294
2020-04-01,Vitacura,Lo Barnechea,31
2020-04-01,Vitacura,Lo Espejo,15
2020-04-01,Vitacura,Lo Prado,154
2020-04-01,Vitacura,Macul,65
2020-04-01,Vitacura,Maipu,163
2020-04-01,Vitacura,Nunoa,132
2020-04-01,Vitacura,Pedro Aguirre Cerda,45
2020-04-01,Vitacura,Penalolen,148
2020-04-01,Vitacura,Providencia,181
2020-04-01,Vitacura,Pudahuel,112
2020-04-01,Vitacura,Puente Alto,262
2020-04-01,Vitacura,Quilicura,119
2020-04-01,Vitacura,Quinta Normal,110
2020-04-01,Vitacura,Recoleta,112
2020-04-01,Vitacura,Renca,69
2020-04-01,Vitacura,San Bernardo,36
2020-04-01,Vitacura,San Joaquin,27
2020-04-01,Vitacura,San Miguel,84
2020-04-01,Vitacura,San Ramon,47
2020-04-01,Vitacura,Santiago,604
2020-04-01,Vitacura,Vitacura,270
2020-04-01,(En Blanco),Independencia,4
2020-04-01,(En Blanco),Providencia,2
2020-04-01,(En Blanco),Renca,2
2020-04-02,Cerrillos,Cerrillos,1479
2020-04-02,Cerrillos,Cerro Navia,30
2020-04-02,Cerrillos,Conchali,61
2020-04-02,Cerrillos,El Bosque,56
2020-04-02,Cerrillos,Estacion Central,767
2020-04-02,Cerrillos,Huechuraba,29
2020-04-02,Cerrillos,Independencia,70
2020-04-02,Cerrillos,La Cisterna,228
2020-04-02,Cerrillos,La Florida,238
2020-04-02,Cerrillos,La Granja,19
2020-04-02,Cerrillos,La Pintana,31
2020-04-02,Cerrillos,La Reina,83
2020-04-02,Cerrillos,Las Condes,193
2020-04-02,Cerrillos,Lo Barnechea,6
2020-04-02,Cerrillos,Lo Espejo,247
2020-04-02,Cerrillos,Lo Prado,58
2020-04-02,Cerrillos,Macul,122
2020-04-02,Cerrillos,Maipu,2060
2020-04-02,Cerrillos,Nunoa,340
2020-04-02,Cerrillos,Pedro Aguirre Cerda,214
2020-04-02,Cerrillos,Penalolen,79
2020-04-02,Cerrillos,Providencia,320
2020-04-02,Cerrillos,Pudahuel,101
2020-04-02,Cerrillos,Puente Alto,163
2020-04-02,Cerrillos,Quilicura,94
2020-04-02,Cerrillos,Quinta Normal,107
2020-04-02,Cerrillos,Recoleta,316
2020-04-02,Cerrillos,Renca,72
2020-04-02,Cerrillos,San Bernardo,188
2020-04-02,Cerrillos,San Joaquin,139
2020-04-02,Cerrillos,San Miguel,240
2020-04-02,Cerrillos,San Ramon,43
2020-04-02,Cerrillos,Santiago,901
2020-04-02,Cerrillos,Vitacura,21
2020-04-02,Cerro Navia,Cerrillos,34
2020-04-02,Cerro Navia,Cerro Navia,1359
2020-04-02,Cerro Navia,Conchali,55
2020-04-02,Cerro Navia,El Bosque,28
2020-04-02,Cerro Navia,Estacion Central,517
2020-04-02,Cerro Navia,Huechuraba,35
2020-04-02,Cerro Navia,Independencia,54
2020-04-02,Cerro Navia,La Cisterna,232
2020-04-02,Cerro Navia,La Florida,298
2020-04-02,Cerro Navia,La Granja,2
2020-04-02,Cerro Navia,La Pintana,16
2020-04-02,Cerro Navia,La Reina,98
2020-04-02,Cerro Navia,Las Condes,294
2020-04-02,Cerro Navia,Lo Barnechea,24
2020-04-02,Cerro Navia,Lo Espejo,34
2020-04-02,Cerro Navia,Lo Prado,630
2020-04-02,Cerro Navia,Macul,138
2020-04-02,Cerro Navia,Maipu,376
2020-04-02,Cerro Navia,Nunoa,196
2020-04-02,Cerro Navia,Pedro Aguirre Cerda,26
2020-04-02,Cerro Navia,Penalolen,109
2020-04-02,Cerro Navia,Providencia,493
2020-04-02,Cerro Navia,Pudahuel,1359
2020-04-02,Cerro Navia,Puente Alto,111
2020-04-02,Cerro Navia,Quilicura,161
2020-04-02,Cerro Navia,Quinta Normal,1271
2020-04-02,Cerro Navia,Recoleta,241
2020-04-02,Cerro Navia,Renca,180
2020-04-02,Cerro Navia,San Bernardo,82
2020-04-02,Cerro Navia,San Joaquin,145
2020-04-02,Cerro Navia,San Miguel,245
2020-04-02,Cerro Navia,San Ramon,34
2020-04-02,Cerro Navia,Santiago,1647
2020-04-02,Cerro Navia,Vitacura,113
2020-04-02,Conchali,Cerrillos,49
2020-04-02,Conchali,Cerro Navia,58
2020-04-02,Conchali,Conchali,2453
2020-04-02,Conchali,El Bosque,31
2020-04-02,Conchali,Estacion Central,398
2020-04-02,Conchali,Huechuraba,426
2020-04-02,Conchali,Independencia,860
2020-04-02,Conchali,La Cisterna,290
2020-04-02,Conchali,La Florida,300
2020-04-02,Conchali,La Granja,22
2020-04-02,Conchali,La Pintana,9
2020-04-02,Conchali,La Reina,106
2020-04-02,Conchali,Las Condes,211
2020-04-02,Conchali,Lo Barnechea,5
2020-04-02,Conchali,Lo Espejo,24
2020-04-02,Conchali,Lo Prado,217
2020-04-02,Conchali,Macul,80
2020-04-02,Conchali,Maipu,130
2020-04-02,Conchali,Nunoa,275
2020-04-02,Conchali,Pedro Aguirre Cerda,49
2020-04-02,Conchali,Penalolen,175
2020-04-02,Conchali,Providencia,352
2020-04-02,Conchali,Pudahuel,137
2020-04-02,Conchali,Puente Alto,175
2020-04-02,Conchali,Quilicura,1010
2020-04-02,Conchali,Quinta Normal,102
2020-04-02,Conchali,Recoleta,1028
2020-04-02,Conchali,Renca,167
2020-04-02,Conchali,San Bernardo,72
2020-04-02,Conchali,San Joaquin,86
2020-04-02,Conchali,San Miguel,301
2020-04-02,Conchali,San Ramon,53
2020-04-02,Conchali,Santiago,1759
2020-04-02,Conchali,Vitacura,57
2020-04-02,El Bosque,Cerrillos,63
2020-04-02,El Bosque,Cerro Navia,26
2020-04-02,El Bosque,Conchali,40
2020-04-02,El Bosque,El Bosque,610
2020-04-02,El Bosque,Estacion Central,713
2020-04-02,El Bosque,Huechuraba,23
2020-04-02,El Bosque,Independencia,56
2020-04-02,El Bosque,La Cisterna,1065
2020-04-02,El Bosque,La Florida,214
2020-04-02,El Bosque,La Granja,27
2020-04-02,El Bosque,La Pintana,186
2020-04-02,El Bosque,La Reina,76
2020-04-02,El Bosque,Las Condes,201
2020-04-02,El Bosque,Lo Barnechea,8
2020-04-02,El Bosque,Lo Espejo,99
2020-04-02,El Bosque,Lo Prado,129
2020-04-02,El Bosque,Macul,68
2020-04-02,El Bosque,Maipu,71
2020-04-02,El Bosque,Nunoa,148
2020-04-02,El Bosque,Pedro Aguirre Cerda,225
2020-04-02,El Bosque,Penalolen,134
2020-04-02,El Bosque,Providencia,308
2020-04-02,El Bosque,Pudahuel,48
2020-04-02,El Bosque,Puente Alto,224
2020-04-02,El Bosque,Quilicura,93
2020-04-02,El Bosque,Quinta Normal,70
2020-04-02,El Bosque,Recoleta,267
2020-04-02,El Bosque,Renca,18
2020-04-02,El Bosque,San Bernardo,678
2020-04-02,El Bosque,San Joaquin,98
2020-04-02,El Bosque,San Miguel,438
2020-04-02,El Bosque,San Ramon,54
2020-04-02,El Bosque,Santiago,836
2020-04-02,El Bosque,Vitacura,26
2020-04-02,Estacion Central,Cerrillos,519
2020-04-02,Estacion Central,Cerro Navia,470
2020-04-02,Estacion Central,Conchali,323
2020-04-02,Estacion Central,El Bosque,371
2020-04-02,Estacion Central,Estacion Central,5034
2020-04-02,Estacion Central,Huechuraba,115
2020-04-02,Estacion Central,Independencia,280
2020-04-02,Estacion Central,La Cisterna,720
2020-04-02,Estacion Central,La Florida,570
2020-04-02,Estacion Central,La Granja,51
2020-04-02,Estacion Central,La Pintana,83
2020-04-02,Estacion Central,La Reina,278
2020-04-02,Estacion Central,Las Condes,860
2020-04-02,Estacion Central,Lo Barnechea,56
2020-04-02,Estacion Central,Lo Espejo,342
2020-04-02,Estacion Central,Lo Prado,1892
2020-04-02,Estacion Central,Macul,191
2020-04-02,Estacion Central,Maipu,2384
2020-04-02,Estacion Central,Nunoa,566
2020-04-02,Estacion Central,Pedro Aguirre Cerda,479
2020-04-02,Estacion Central,Penalolen,411
2020-04-02,Estacion Central,Providencia,1268
2020-04-02,Estacion Central,Pudahuel,870
2020-04-02,Estacion Central,Puente Alto,463
2020-04-02,Estacion Central,Quilicura,582
2020-04-02,Estacion Central,Quinta Normal,629
2020-04-02,Estacion Central,Recoleta,1332
2020-04-02,Estacion Central,Renca,326
2020-04-02,Estacion Central,San Bernardo,1486
2020-04-02,Estacion Central,San Joaquin,193
2020-04-02,Estacion Central,San Miguel,700
2020-04-02,Estacion Central,San Ramon,198
2020-04-02,Estacion Central,Santiago,4930
2020-04-02,Estacion Central,Vitacura,111
2020-04-02,Huechuraba,Cerrillos,22
2020-04-02,Huechuraba,Cerro Navia,43
2020-04-02,Huechuraba,Conchali,345
2020-04-02,Huechuraba,El Bosque,21
2020-04-02,Huechuraba,Estacion Central,124
2020-04-02,Huechuraba,Huechuraba,1136
2020-04-02,Huechuraba,Independencia,134
2020-04-02,Huechuraba,La Cisterna,133
2020-04-02,Huechuraba,La Florida,106
2020-04-02,Huechuraba,La Granja,14
2020-04-02,Huechuraba,La Pintana,5
2020-04-02,Huechuraba,La Reina,19
2020-04-02,Huechuraba,Las Condes,55
2020-04-02,Huechuraba,Lo Barnechea,10
2020-04-02,Huechuraba,Lo Espejo,14
2020-04-02,Huechuraba,Lo Prado,140
2020-04-02,Huechuraba,Macul,37
2020-04-02,Huechuraba,Maipu,68
2020-04-02,Huechuraba,Nunoa,77
2020-04-02,Huechuraba,Pedro Aguirre Cerda,27
2020-04-02,Huechuraba,Penalolen,38
2020-04-02,Huechuraba,Providencia,122
2020-04-02,Huechuraba,Pudahuel,80
2020-04-02,Huechuraba,Puente Alto,87
2020-04-02,Huechuraba,Quilicura,682
2020-04-02,Huechuraba,Quinta Normal,33
2020-04-02,Huechuraba,Recoleta,581
2020-04-02,Huechuraba,Renca,50
2020-04-02,Huechuraba,San Bernardo,34
2020-04-02,Huechuraba,San Joaquin,35
2020-04-02,Huechuraba,San Miguel,113
2020-04-02,Huechuraba,San Ramon,27
2020-04-02,Huechuraba,Santiago,430
2020-04-02,Huechuraba,Vitacura,20
2020-04-02,Independencia,Cerrillos,74
2020-04-02,Independencia,Cerro Navia,43
2020-04-02,Independencia,Conchali,714
2020-04-02,Independencia,El Bosque,31
2020-04-02,Independencia,Estacion Central,295
2020-04-02,Independencia,Huechuraba,100
2020-04-02,Independencia,Independencia,842
2020-04-02,Independencia,La Cisterna,221
2020-04-02,Independencia,La Florida,248
2020-04-02,Independencia,La Granja,23
2020-04-02,Independencia,La Pintana,5
2020-04-02,Independencia,La Reina,132
2020-04-02,Independencia,Las Condes,429
2020-04-02,Independencia,Lo Barnechea,27
2020-04-02,Independencia,Lo Espejo,28
2020-04-02,Independencia,Lo Prado,252
2020-04-02,Independencia,Macul,62
2020-04-02,Independencia,Maipu,125
2020-04-02,Independencia,Nunoa,451
2020-04-02,Independencia,Pedro Aguirre Cerda,46
2020-04-02,Independencia,Penalolen,121
2020-04-02,Independencia,Providencia,497
2020-04-02,Independencia,Pudahuel,179
2020-04-02,Independencia,Puente Alto,164
2020-04-02,Independencia,Quilicura,914
2020-04-02,Independencia,Quinta Normal,121
2020-04-02,Independencia,Recoleta,522
2020-04-02,Independencia,Renca,287
2020-04-02,Independencia,San Bernardo,64
2020-04-02,Independencia,San Joaquin,81
2020-04-02,Independencia,San Miguel,243
2020-04-02,Independencia,San Ramon,24
2020-04-02,Independencia,Santiago,1841
2020-04-02,Independencia,Vitacura,58
2020-04-02,La Cisterna,Cerrillos,206
2020-04-02,La Cisterna,Cerro Navia,158
2020-04-02,La Cisterna,Conchali,261
2020-04-02,La Cisterna,El Bosque,1347
2020-04-02,La Cisterna,Estacion Central,936
2020-04-02,La Cisterna,Huechuraba,130
2020-04-02,La Cisterna,Independencia,238
2020-04-02,La Cisterna,La Cisterna,3142
2020-04-02,La Cisterna,La Florida,1180
2020-04-02,La Cisterna,La Granja,231
2020-04-02,La Cisterna,La Pintana,531
2020-04-02,La Cisterna,La Reina,242
2020-04-02,La Cisterna,Las Condes,477
2020-04-02,La Cisterna,Lo Barnechea,11
2020-04-02,La Cisterna,Lo Espejo,618
2020-04-02,La Cisterna,Lo Prado,537
2020-04-02,La Cisterna,Macul,182
2020-04-02,La Cisterna,Maipu,327
2020-04-02,La Cisterna,Nunoa,483
2020-04-02,La Cisterna,Pedro Aguirre Cerda,666
2020-04-02,La Cisterna,Penalolen,581
2020-04-02,La Cisterna,Providencia,875
2020-04-02,La Cisterna,Pudahuel,323
2020-04-02,La Cisterna,Puente Alto,853
2020-04-02,La Cisterna,Quilicura,445
2020-04-02,La Cisterna,Quinta Normal,255
2020-04-02,La Cisterna,Recoleta,1612
2020-04-02,La Cisterna,Renca,134
2020-04-02,La Cisterna,San Bernardo,745
2020-04-02,La Cisterna,San Joaquin,253
2020-04-02,La Cisterna,San Miguel,2396
2020-04-02,La Cisterna,San Ramon,815
2020-04-02,La Cisterna,Santiago,3265
2020-04-02,La Cisterna,Vitacura,78
2020-04-02,La Florida,Cerrillos,198
2020-04-02,La Florida,Cerro Navia,170
2020-04-02,La Florida,Conchali,279
2020-04-02,La Florida,El Bosque,134
2020-04-02,La Florida,Estacion Central,593
2020-04-02,La Florida,Huechuraba,81
2020-04-02,La Florida,Independencia,239
2020-04-02,La Florida,La Cisterna,1088
2020-04-02,La Florida,La Florida,9256
2020-04-02,La Florida,La Granja,950
2020-04-02,La Florida,La Pintana,168
2020-04-02,La Florida,La Reina,557
2020-04-02,La Florida,Las Condes,1046
2020-04-02,La Florida,Lo Barnechea,35
2020-04-02,La Florida,Lo Espejo,89
2020-04-02,La Florida,Lo Prado,549
2020-04-02,La Florida,Macul,1203
2020-04-02,La Florida,Maipu,265
2020-04-02,La Florida,Nunoa,976
2020-04-02,La Florida,Pedro Aguirre Cerda,174
2020-04-02,La Florida,Penalolen,1207
2020-04-02,La Florida,Providencia,1825
2020-04-02,La Florida,Pudahuel,547
2020-04-02,La Florida,Puente Alto,3631
2020-04-02,La Florida,Quilicura,570
2020-04-02,La Florida,Quinta Normal,394
2020-04-02,La Florida,Recoleta,1038
2020-04-02,La Florida,Renca,95
2020-04-02,La Florida,San Bernardo,162
2020-04-02,La Florida,San Joaquin,653
2020-04-02,La Florida,San Miguel,467
2020-04-02,La Florida,San Ramon,497
2020-04-02,La Florida,Santiago,2973
2020-04-02,La Florida,Vitacura,115
2020-04-02,La Granja,Cerrillos,35
2020-04-02,La Granja,Cerro Navia,19
2020-04-02,La Granja,Conchali,57
2020-04-02,La Granja,El Bosque,20
2020-04-02,La Granja,Estacion Central,131
2020-04-02,La Granja,Huechuraba,21
2020-04-02,La Granja,Independencia,47
2020-04-02,La Granja,La Cisterna,350
2020-04-02,La Granja,La Florida,848
2020-04-02,La Granja,La Granja,872
2020-04-02,La Granja,La Pintana,74
2020-04-02,La Granja,La Reina,78
2020-04-02,La Granja,Las Condes,144
2020-04-02,La Granja,Lo Barnechea,20
2020-04-02,La Granja,Lo Espejo,33
2020-04-02,La Granja,Lo Prado,40
2020-04-02,La Granja,Macul,91
2020-04-02,La Granja,Maipu,97
2020-04-02,La Granja,Nunoa,78
2020-04-02,La Granja,Pedro Aguirre Cerda,32
2020-04-02,La Granja,Penalolen,84
2020-04-02,La Granja,Providencia,243
2020-04-02,La Granja,Pudahuel,43
2020-04-02,La Granja,Puente Alto,176
2020-04-02,La Granja,Quilicura,70
2020-04-02,La Granja,Quinta Normal,47
2020-04-02,La Granja,Recoleta,155
2020-04-02,La Granja,Renca,23
2020-04-02,La Granja,San Bernardo,32
2020-04-02,La Granja,San Joaquin,146
2020-04-02,La Granja,San Miguel,149
2020-04-02,La Granja,San Ramon,186
2020-04-02,La Granja,Santiago,433
2020-04-02,La Granja,Vitacura,42
2020-04-02,La Pintana,Cerrillos,38
2020-04-02,La Pintana,Cerro Navia,23
2020-04-02,La Pintana,Conchali,48
2020-04-02,La Pintana,El Bosque,231
2020-04-02,La Pintana,Estacion Central,231
2020-04-02,La Pintana,Huechuraba,5
2020-04-02,La Pintana,Independencia,19
2020-04-02,La Pintana,La Cisterna,617
2020-04-02,La Pintana,La Florida,244
2020-04-02,La Pintana,La Granja,159
2020-04-02,La Pintana,La Pintana,477
2020-04-02,La Pintana,La Reina,71
2020-04-02,La Pintana,Las Condes,145
2020-04-02,La Pintana,Lo Barnechea,21
2020-04-02,La Pintana,Lo Espejo,16
2020-04-02,La Pintana,Lo Prado,51
2020-04-02,La Pintana,Macul,22
2020-04-02,La Pintana,Maipu,40
2020-04-02,La Pintana,Nunoa,97
2020-04-02,La Pintana,Pedro Aguirre Cerda,57
2020-04-02,La Pintana,Penalolen,130
2020-04-02,La Pintana,Providencia,224
2020-04-02,La Pintana,Pudahuel,21
2020-04-02,La Pintana,Puente Alto,494
2020-04-02,La Pintana,Quilicura,57
2020-04-02,La Pintana,Quinta Normal,30
2020-04-02,La Pintana,Recoleta,217
2020-04-02,La Pintana,Renca,13
2020-04-02,La Pintana,San Bernardo,91
2020-04-02,La Pintana,San Joaquin,120
2020-04-02,La Pintana,San Miguel,275
2020-04-02,La Pintana,San Ramon,52
2020-04-02,La Pintana,Santiago,482
2020-04-02,La Pintana,Vitacura,59
2020-04-02,La Reina,Cerrillos,74
2020-04-02,La Reina,Cerro Navia,56
2020-04-02,La Reina,Conchali,112
2020-04-02,La Reina,El Bosque,40
2020-04-02,La Reina,Estacion Central,286
2020-04-02,La Reina,Huechuraba,43
2020-04-02,La Reina,Independencia,134
2020-04-02,La Reina,La Cisterna,197
2020-04-02,La Reina,La Florida,401
2020-04-02,La Reina,La Granja,37
2020-04-02,La Reina,La Pintana,28
2020-04-02,La Reina,La Reina,1185
2020-04-02,La Reina,Las Condes,346
2020-04-02,La Reina,Lo Barnechea,22
2020-04-02,La Reina,Lo Espejo,34
2020-04-02,La Reina,Lo Prado,213
2020-04-02,La Reina,Macul,73
2020-04-02,La Reina,Maipu,98
2020-04-02,La Reina,Nunoa,770
2020-04-02,La Reina,Pedro Aguirre Cerda,71
2020-04-02,La Reina,Penalolen,551
2020-04-02,La Reina,Providencia,355
2020-04-02,La Reina,Pudahuel,124
2020-04-02,La Reina,Puente Alto,589
2020-04-02,La Reina,Quilicura,149
2020-04-02,La Reina,Quinta Normal,102
2020-04-02,La Reina,Recoleta,196
2020-04-02,La Reina,Renca,32
2020-04-02,La Reina,San Bernardo,61
2020-04-02,La Reina,San Joaquin,59
2020-04-02,La Reina,San Miguel,133
2020-04-02,La Reina,San Ramon,71
2020-04-02,La Reina,Santiago,986
2020-04-02,La Reina,Vitacura,31
2020-04-02,Las Condes,Cerrillos,135
2020-04-02,Las Condes,Cerro Navia,230
2020-04-02,Las Condes,Conchali,152
2020-04-02,Las Condes,El Bosque,85
2020-04-02,Las Condes,Estacion Central,869
2020-04-02,Las Condes,Huechuraba,152
2020-04-02,Las Condes,Independencia,362
2020-04-02,Las Condes,La Cisterna,441
2020-04-02,Las Condes,La Florida,855
2020-04-02,Las Condes,La Granja,76
2020-04-02,Las Condes,La Pintana,51
2020-04-02,Las Condes,La Reina,229
2020-04-02,Las Condes,Las Condes,2912
2020-04-02,Las Condes,Lo Barnechea,328
2020-04-02,Las Condes,Lo Espejo,82
2020-04-02,Las Condes,Lo Prado,824
2020-04-02,Las Condes,Macul,193
2020-04-02,Las Condes,Maipu,445
2020-04-02,Las Condes,Nunoa,569
2020-04-02,Las Condes,Pedro Aguirre Cerda,215
2020-04-02,Las Condes,Penalolen,567
2020-04-02,Las Condes,Providencia,1189
2020-04-02,Las Condes,Pudahuel,314
2020-04-02,Las Condes,Puente Alto,1193
2020-04-02,Las Condes,Quilicura,209
2020-04-02,Las Condes,Quinta Normal,214
2020-04-02,Las Condes,Recoleta,367
2020-04-02,Las Condes,Renca,81
2020-04-02,Las Condes,San Bernardo,236
2020-04-02,Las Condes,San Joaquin,115
2020-04-02,Las Condes,San Miguel,388
2020-04-02,Las Condes,San Ramon,160
2020-04-02,Las Condes,Santiago,2897
2020-04-02,Las Condes,Vitacura,168
2020-04-02,Lo Barnechea,Cerrillos,9
2020-04-02,Lo Barnechea,Cerro Navia,38
2020-04-02,Lo Barnechea,Conchali,12
2020-04-02,Lo Barnechea,El Bosque,9
2020-04-02,Lo Barnechea,Estacion Central,81
2020-04-02,Lo Barnechea,Huechuraba,34
2020-04-02,Lo Barnechea,Independencia,51
2020-04-02,Lo Barnechea,La Cisterna,28
2020-04-02,Lo Barnechea,La Florida,67
2020-04-02,Lo Barnechea,La Granja,7
2020-04-02,Lo Barnechea,La Pintana,19
2020-04-02,Lo Barnechea,La Reina,22
2020-04-02,Lo Barnechea,Las Condes,337
2020-04-02,Lo Barnechea,Lo Barnechea,309
2020-04-02,Lo Barnechea,Lo Espejo,25
2020-04-02,Lo Barnechea,Lo Prado,62
2020-04-02,Lo Barnechea,Macul,22
2020-04-02,Lo Barnechea,Maipu,50
2020-04-02,Lo Barnechea,Nunoa,72
2020-04-02,Lo Barnechea,Pedro Aguirre Cerda,22
2020-04-02,Lo Barnechea,Penalolen,72
2020-04-02,Lo Barnechea,Providencia,129
2020-04-02,Lo Barnechea,Pudahuel,37
2020-04-02,Lo Barnechea,Puente Alto,86
2020-04-02,Lo Barnechea,Quilicura,36
2020-04-02,Lo Barnechea,Quinta Normal,40
2020-04-02,Lo Barnechea,Recoleta,38
2020-04-02,Lo Barnechea,Renca,14
2020-04-02,Lo Barnechea,San Bernardo,15
2020-04-02,Lo Barnechea,San Joaquin,9
2020-04-02,Lo Barnechea,San Miguel,27
2020-04-02,Lo Barnechea,San Ramon,24
2020-04-02,Lo Barnechea,Santiago,335
2020-04-02,Lo Barnechea,Vitacura,157
2020-04-02,Lo Espejo,Cerrillos,233
2020-04-02,Lo Espejo,Cerro Navia,29
2020-04-02,Lo Espejo,Conchali,39
2020-04-02,Lo Espejo,El Bosque,96
2020-04-02,Lo Espejo,Estacion Central,445
2020-04-02,Lo Espejo,Huechuraba,29
2020-04-02,Lo Espejo,Independencia,23
2020-04-02,Lo Espejo,La Cisterna,883
2020-04-02,Lo Espejo,La Florida,186
2020-04-02,Lo Espejo,La Granja,40
2020-04-02,Lo Espejo,La Pintana,31
2020-04-02,Lo Espejo,La Reina,67
2020-04-02,Lo Espejo,Las Condes,133
2020-04-02,Lo Espejo,Lo Barnechea,19
2020-04-02,Lo Espejo,Lo Espejo,852
2020-04-02,Lo Espejo,Lo Prado,64
2020-04-02,Lo Espejo,Macul,52
2020-04-02,Lo Espejo,Maipu,328
2020-04-02,Lo Espejo,Nunoa,98
2020-04-02,Lo Espejo,Pedro Aguirre Cerda,400
2020-04-02,Lo Espejo,Penalolen,71
2020-04-02,Lo Espejo,Providencia,259
2020-04-02,Lo Espejo,Pudahuel,52
2020-04-02,Lo Espejo,Puente Alto,72
2020-04-02,Lo Espejo,Quilicura,104
2020-04-02,Lo Espejo,Quinta Normal,57
2020-04-02,Lo Espejo,Recoleta,217
2020-04-02,Lo Espejo,Renca,28
2020-04-02,Lo Espejo,San Bernardo,336
2020-04-02,Lo Espejo,San Joaquin,70
2020-04-02,Lo Espejo,San Miguel,555
2020-04-02,Lo Espejo,San Ramon,44
2020-04-02,Lo Espejo,Santiago,724
2020-04-02,Lo Espejo,Vitacura,16
2020-04-02,Lo Prado,Cerrillos,141
2020-04-02,Lo Prado,Cerro Navia,964
2020-04-02,Lo Prado,Conchali,198
2020-04-02,Lo Prado,El Bosque,77
2020-04-02,Lo Prado,Estacion Central,1974
2020-04-02,Lo Prado,Huechuraba,82
2020-04-02,Lo Prado,Independencia,205
2020-04-02,Lo Prado,La Cisterna,444
