Semana,Inicio_semana,Fin_semana,Origen,Cod_region_origen,Region_origen,Destino,Cod_region_destino,Region_destino,Operaciones,Pasajeros
12,2020-03-16,2020-03-22,La Serena,4,Coquimbo,Calama,2,Antofagasta,8.0,823.0
13,2020-03-23,2020-03-29,La Serena,4,Coquimbo,Calama,2,Antofagasta,7.0,830.0
14,2020-03-30,2020-04-05,La Serena,4,Coquimbo,Calama,2,Antofagasta,1.0,183.0
14,2020-03-30,2020-04-05,La Serena,4,Coquimbo,Calama,2,Antofagasta,3.0,423.0
15,2020-04-06,2020-04-12,La Serena,4,Coquimbo,Calama,2,Antofagasta,4.0,268.0
16,2020-04-13,2020-04-19,La Serena,4,Coquimbo,Calama,2,Antofagasta,4.0,292.0
17,2020-04-20,2020-04-26,La Serena,4,Coquimbo,Calama,2,Antofagasta,8.0,639.0
18,2020-04-27,2020-05-03,La Serena,4,Coquimbo,Calama,2,Antofagasta,5.0,419.0
18,2020-04-27,2020-05-03,La Serena,4,Coquimbo,Calama,2,Antofagasta,1.0,101.0
19,2020-05-04,2020-05-10,La Serena,4,Coquimbo,Calama,2,Antofagasta,8.0,690.0
20,2020-05-11,2020-05-17,La Serena,4,Coquimbo,Calama,2,Antofagasta,8.0,668.0
21,2020-05-18,2020-05-24,La Serena,4,Coquimbo,Calama,2,Antofagasta,9.0,677.0
22,2020-05-25,2020-05-31,La Serena,4,Coquimbo,Calama,2,Antofagasta,8.0,548.0
23,2020-06-01,2020-06-07,La Serena,4,Coquimbo,Calama,2,Antofagasta,9.0,633.0
24,2020-06-08,2020-06-14,La Serena,4,Coquimbo,Calama,2,Antofagasta,8.0,574.0
25,2020-06-15,2020-06-21,La Serena,4,Coquimbo,Calama,2,Antofagasta,9.0,601.0
26,2020-06-22,2020-06-28,La Serena,4,Coquimbo,Calama,2,Antofagasta,5.0,266.0
27,2020-06-29,2020-07-05,La Serena,4,Coquimbo,Calama,2,Antofagasta,2.0,128.0
27,2020-06-29,2020-07-05,La Serena,4,Coquimbo,Calama,2,Antofagasta,4.0,173.0
28,2020-07-06,2020-07-12,La Serena,4,Coquimbo,Calama,2,Antofagasta,7.0,423.0
29,2020-07-13,2020-07-19,La Serena,4,Coquimbo,Calama,2,Antofagasta,6.0,404.0
30,2020-07-20,2020-07-26,La Serena,4,Coquimbo,Calama,2,Antofagasta,7.0,413.0
31,2020-07-27,2020-08-02,La Serena,4,Coquimbo,Calama,2,Antofagasta,7.0,451.0
31,2020-07-27,2020-08-02,La Serena,4,Coquimbo,Calama,2,Antofagasta,1.0,152.0
32,2020-08-03,2020-08-09,La Serena,4,Coquimbo,Calama,2,Antofagasta,7.0,739.0
33,2020-08-10,2020-08-16,La Serena,4,Coquimbo,Calama,2,Antofagasta,9.0,840.0
34,2020-08-17,2020-08-23,La Serena,4,Coquimbo,Calama,2,Antofagasta,7.0,682.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Calama,2,Antofagasta,88.0,13821.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Calama,2,Antofagasta,130.0,19098.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Calama,2,Antofagasta,132.0,18992.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Calama,2,Antofagasta,113.0,17704.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Calama,2,Antofagasta,103.0,14856.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Calama,2,Antofagasta,28.0,4565.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Calama,2,Antofagasta,128.0,19428.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Calama,2,Antofagasta,124.0,20189.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Calama,2,Antofagasta,134.0,21499.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Calama,2,Antofagasta,116.0,16836.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Calama,2,Antofagasta,17.0,2709.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Calama,2,Antofagasta,127.0,18514.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Calama,2,Antofagasta,125.0,17764.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Calama,2,Antofagasta,83.0,9516.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Calama,2,Antofagasta,33.0,3998.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Calama,2,Antofagasta,9.0,1258.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Calama,2,Antofagasta,17.0,2050.0
15,2020-04-06,2020-04-12,Santiago,13,Metropolitana,Calama,2,Antofagasta,18.0,2407.0
16,2020-04-13,2020-04-19,Santiago,13,Metropolitana,Calama,2,Antofagasta,18.0,2524.0
17,2020-04-20,2020-04-26,Santiago,13,Metropolitana,Calama,2,Antofagasta,19.0,2516.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Calama,2,Antofagasta,17.0,1921.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Calama,2,Antofagasta,17.0,1921.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Calama,2,Antofagasta,8.0,857.0
19,2020-05-04,2020-05-10,Santiago,13,Metropolitana,Calama,2,Antofagasta,27.0,3098.0
20,2020-05-11,2020-05-17,Santiago,13,Metropolitana,Calama,2,Antofagasta,24.0,2851.0
21,2020-05-18,2020-05-24,Santiago,13,Metropolitana,Calama,2,Antofagasta,27.0,2965.0
22,2020-05-25,2020-05-31,Santiago,13,Metropolitana,Calama,2,Antofagasta,28.0,2770.0
23,2020-06-01,2020-06-07,Santiago,13,Metropolitana,Calama,2,Antofagasta,40.0,3580.0
24,2020-06-08,2020-06-14,Santiago,13,Metropolitana,Calama,2,Antofagasta,39.0,2940.0
25,2020-06-15,2020-06-21,Santiago,13,Metropolitana,Calama,2,Antofagasta,44.0,3373.0
26,2020-06-22,2020-06-28,Santiago,13,Metropolitana,Calama,2,Antofagasta,37.0,2568.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Calama,2,Antofagasta,15.0,1288.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Calama,2,Antofagasta,17.0,1084.0
28,2020-07-06,2020-07-12,Santiago,13,Metropolitana,Calama,2,Antofagasta,24.0,2057.0
29,2020-07-13,2020-07-19,Santiago,13,Metropolitana,Calama,2,Antofagasta,22.0,2066.0
30,2020-07-20,2020-07-26,Santiago,13,Metropolitana,Calama,2,Antofagasta,24.0,2194.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Calama,2,Antofagasta,25.0,2194.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Calama,2,Antofagasta,3.0,340.0
32,2020-08-03,2020-08-09,Santiago,13,Metropolitana,Calama,2,Antofagasta,28.0,2732.0
33,2020-08-10,2020-08-16,Santiago,13,Metropolitana,Calama,2,Antofagasta,29.0,2971.0
34,2020-08-17,2020-08-23,Santiago,13,Metropolitana,Calama,2,Antofagasta,29.0,2866.0
13,2020-03-23,2020-03-29,Antofagasta,2,Antofagasta,Iquique,1,Tarapacá,2.0,38.0
17,2020-04-20,2020-04-26,Antofagasta,2,Antofagasta,Iquique,1,Tarapacá,1.0,81.0
26,2020-06-22,2020-06-28,Antofagasta,2,Antofagasta,Iquique,1,Tarapacá,1.0,25.0
32,2020-08-03,2020-08-09,Antofagasta,2,Antofagasta,Iquique,1,Tarapacá,1.0,92.0
33,2020-08-10,2020-08-16,Antofagasta,2,Antofagasta,Iquique,1,Tarapacá,1.0,62.0
34,2020-08-17,2020-08-23,Antofagasta,2,Antofagasta,Iquique,1,Tarapacá,1.0,80.0
18,2020-04-27,2020-05-03,Arica,15,Arica y Parinacota,Iquique,1,Tarapacá,1.0,22.0
34,2020-08-17,2020-08-23,Arica,15,Arica y Parinacota,Iquique,1,Tarapacá,2.0,167.0
14,2020-03-30,2020-04-05,Calama,2,Antofagasta,Iquique,1,Tarapacá,1.0,87.0
16,2020-04-13,2020-04-19,Calama,2,Antofagasta,Iquique,1,Tarapacá,1.0,37.0
21,2020-05-18,2020-05-24,Calama,2,Antofagasta,Iquique,1,Tarapacá,1.0,20.0
22,2020-05-25,2020-05-31,Calama,2,Antofagasta,Iquique,1,Tarapacá,2.0,91.0
25,2020-06-15,2020-06-21,Calama,2,Antofagasta,Iquique,1,Tarapacá,1.0,101.0
28,2020-07-06,2020-07-12,Calama,2,Antofagasta,Iquique,1,Tarapacá,1.0,20.0
1,2020-01-01,2020-01-05,Concepción,8,Biobío,Iquique,1,Tarapacá,8.0,1103.0
2,2020-01-06,2020-01-12,Concepción,8,Biobío,Iquique,1,Tarapacá,11.0,1310.0
3,2020-01-13,2020-01-19,Concepción,8,Biobío,Iquique,1,Tarapacá,11.0,1438.0
4,2020-01-20,2020-01-26,Concepción,8,Biobío,Iquique,1,Tarapacá,11.0,1399.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Iquique,1,Tarapacá,9.0,1125.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,329.0
6,2020-02-03,2020-02-09,Concepción,8,Biobío,Iquique,1,Tarapacá,11.0,1459.0
7,2020-02-10,2020-02-16,Concepción,8,Biobío,Iquique,1,Tarapacá,11.0,1521.0
8,2020-02-17,2020-02-23,Concepción,8,Biobío,Iquique,1,Tarapacá,11.0,1404.0
9,2020-02-24,2020-03-01,Concepción,8,Biobío,Iquique,1,Tarapacá,10.0,1262.0
9,2020-02-24,2020-03-01,Concepción,8,Biobío,Iquique,1,Tarapacá,1.0,164.0
10,2020-03-02,2020-03-08,Concepción,8,Biobío,Iquique,1,Tarapacá,9.0,1083.0
11,2020-03-09,2020-03-15,Concepción,8,Biobío,Iquique,1,Tarapacá,9.0,1065.0
12,2020-03-16,2020-03-22,Concepción,8,Biobío,Iquique,1,Tarapacá,5.0,417.0
13,2020-03-23,2020-03-29,Concepción,8,Biobío,Iquique,1,Tarapacá,1.0,65.0
19,2020-05-04,2020-05-10,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,158.0
20,2020-05-11,2020-05-17,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,115.0
21,2020-05-18,2020-05-24,Concepción,8,Biobío,Iquique,1,Tarapacá,1.0,52.0
22,2020-05-25,2020-05-31,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,83.0
23,2020-06-01,2020-06-07,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,80.0
24,2020-06-08,2020-06-14,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,71.0
25,2020-06-15,2020-06-21,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,113.0
26,2020-06-22,2020-06-28,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,80.0
27,2020-06-29,2020-07-05,Concepción,8,Biobío,Iquique,1,Tarapacá,1.0,50.0
27,2020-06-29,2020-07-05,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,57.0
28,2020-07-06,2020-07-12,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,145.0
29,2020-07-13,2020-07-19,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,123.0
30,2020-07-20,2020-07-26,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,128.0
31,2020-07-27,2020-08-02,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,152.0
32,2020-08-03,2020-08-09,Concepción,8,Biobío,Iquique,1,Tarapacá,2.0,143.0
33,2020-08-10,2020-08-16,Concepción,8,Biobío,Iquique,1,Tarapacá,1.0,55.0
34,2020-08-17,2020-08-23,Concepción,8,Biobío,Iquique,1,Tarapacá,1.0,105.0
13,2020-03-23,2020-03-29,Copiapó,3,Atacama,Iquique,1,Tarapacá,1.0,27.0
1,2020-01-01,2020-01-05,La Serena,4,Coquimbo,Iquique,1,Tarapacá,6.0,879.0
2,2020-01-06,2020-01-12,La Serena,4,Coquimbo,Iquique,1,Tarapacá,9.0,1379.0
3,2020-01-13,2020-01-19,La Serena,4,Coquimbo,Iquique,1,Tarapacá,7.0,1087.0
4,2020-01-20,2020-01-26,La Serena,4,Coquimbo,Iquique,1,Tarapacá,7.0,1132.0
5,2020-01-27,2020-02-02,La Serena,4,Coquimbo,Iquique,1,Tarapacá,5.0,796.0
5,2020-01-27,2020-02-02,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,308.0
6,2020-02-03,2020-02-09,La Serena,4,Coquimbo,Iquique,1,Tarapacá,8.0,1286.0
7,2020-02-10,2020-02-16,La Serena,4,Coquimbo,Iquique,1,Tarapacá,8.0,1214.0
8,2020-02-17,2020-02-23,La Serena,4,Coquimbo,Iquique,1,Tarapacá,8.0,1240.0
9,2020-02-24,2020-03-01,La Serena,4,Coquimbo,Iquique,1,Tarapacá,7.0,1029.0
9,2020-02-24,2020-03-01,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,131.0
10,2020-03-02,2020-03-08,La Serena,4,Coquimbo,Iquique,1,Tarapacá,9.0,1110.0
11,2020-03-09,2020-03-15,La Serena,4,Coquimbo,Iquique,1,Tarapacá,9.0,1023.0
12,2020-03-16,2020-03-22,La Serena,4,Coquimbo,Iquique,1,Tarapacá,7.0,742.0
13,2020-03-23,2020-03-29,La Serena,4,Coquimbo,Iquique,1,Tarapacá,3.0,176.0
15,2020-04-06,2020-04-12,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,53.0
19,2020-05-04,2020-05-10,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,115.0
20,2020-05-11,2020-05-17,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,138.0
21,2020-05-18,2020-05-24,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,66.0
22,2020-05-25,2020-05-31,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,102.0
23,2020-06-01,2020-06-07,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,42.0
24,2020-06-08,2020-06-14,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,80.0
25,2020-06-15,2020-06-21,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,82.0
26,2020-06-22,2020-06-28,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,66.0
27,2020-06-29,2020-07-05,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,43.0
27,2020-06-29,2020-07-05,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,31.0
28,2020-07-06,2020-07-12,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,71.0
29,2020-07-13,2020-07-19,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,80.0
30,2020-07-20,2020-07-26,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,69.0
31,2020-07-27,2020-08-02,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,86.0
32,2020-08-03,2020-08-09,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,115.0
33,2020-08-10,2020-08-16,La Serena,4,Coquimbo,Iquique,1,Tarapacá,2.0,196.0
34,2020-08-17,2020-08-23,La Serena,4,Coquimbo,Iquique,1,Tarapacá,1.0,113.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Iquique,1,Tarapacá,76.0,11361.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Iquique,1,Tarapacá,126.0,18627.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Iquique,1,Tarapacá,123.0,19080.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Iquique,1,Tarapacá,131.0,19982.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Iquique,1,Tarapacá,94.0,14486.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Iquique,1,Tarapacá,32.0,5131.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Iquique,1,Tarapacá,136.0,20932.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Iquique,1,Tarapacá,134.0,21522.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Iquique,1,Tarapacá,125.0,19376.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Iquique,1,Tarapacá,113.0,16100.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Iquique,1,Tarapacá,16.0,2715.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Iquique,1,Tarapacá,98.0,14770.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Iquique,1,Tarapacá,90.0,13527.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Iquique,1,Tarapacá,61.0,6956.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Iquique,1,Tarapacá,20.0,1379.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Iquique,1,Tarapacá,5.0,351.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Iquique,1,Tarapacá,9.0,687.0
15,2020-04-06,2020-04-12,Santiago,13,Metropolitana,Iquique,1,Tarapacá,10.0,1086.0
16,2020-04-13,2020-04-19,Santiago,13,Metropolitana,Iquique,1,Tarapacá,9.0,1099.0
17,2020-04-20,2020-04-26,Santiago,13,Metropolitana,Iquique,1,Tarapacá,10.0,1272.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Iquique,1,Tarapacá,8.0,1113.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Iquique,1,Tarapacá,8.0,1113.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Iquique,1,Tarapacá,3.0,422.0
19,2020-05-04,2020-05-10,Santiago,13,Metropolitana,Iquique,1,Tarapacá,12.0,1529.0
20,2020-05-11,2020-05-17,Santiago,13,Metropolitana,Iquique,1,Tarapacá,12.0,1724.0
21,2020-05-18,2020-05-24,Santiago,13,Metropolitana,Iquique,1,Tarapacá,14.0,1317.0
22,2020-05-25,2020-05-31,Santiago,13,Metropolitana,Iquique,1,Tarapacá,11.0,1100.0
23,2020-06-01,2020-06-07,Santiago,13,Metropolitana,Iquique,1,Tarapacá,16.0,1689.0
24,2020-06-08,2020-06-14,Santiago,13,Metropolitana,Iquique,1,Tarapacá,14.0,1416.0
25,2020-06-15,2020-06-21,Santiago,13,Metropolitana,Iquique,1,Tarapacá,17.0,1691.0
26,2020-06-22,2020-06-28,Santiago,13,Metropolitana,Iquique,1,Tarapacá,18.0,1744.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Iquique,1,Tarapacá,7.0,709.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Iquique,1,Tarapacá,13.0,1516.0
28,2020-07-06,2020-07-12,Santiago,13,Metropolitana,Iquique,1,Tarapacá,18.0,2019.0
29,2020-07-13,2020-07-19,Santiago,13,Metropolitana,Iquique,1,Tarapacá,25.0,2584.0
30,2020-07-20,2020-07-26,Santiago,13,Metropolitana,Iquique,1,Tarapacá,22.0,2239.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Iquique,1,Tarapacá,28.0,3118.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Iquique,1,Tarapacá,2.0,271.0
32,2020-08-03,2020-08-09,Santiago,13,Metropolitana,Iquique,1,Tarapacá,26.0,2760.0
33,2020-08-10,2020-08-16,Santiago,13,Metropolitana,Iquique,1,Tarapacá,31.0,3400.0
34,2020-08-17,2020-08-23,Santiago,13,Metropolitana,Iquique,1,Tarapacá,25.0,3126.0
1,2020-01-01,2020-01-05,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,3.0,320.0
2,2020-01-06,2020-01-12,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,2.0,231.0
3,2020-01-13,2020-01-19,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,3.0,325.0
4,2020-01-20,2020-01-26,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,3.0,366.0
5,2020-01-27,2020-02-02,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,2.0,230.0
5,2020-01-27,2020-02-02,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,1.0,143.0
6,2020-02-03,2020-02-09,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,4.0,482.0
7,2020-02-10,2020-02-16,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,4.0,532.0
8,2020-02-17,2020-02-23,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,4.0,513.0
9,2020-02-24,2020-03-01,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,4.0,430.0
10,2020-03-02,2020-03-08,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,2.0,167.0
11,2020-03-09,2020-03-15,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,2.0,177.0
14,2020-03-30,2020-04-05,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,1.0,31.0
17,2020-04-20,2020-04-26,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,1.0,26.0
32,2020-08-03,2020-08-09,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,1.0,81.0
33,2020-08-10,2020-08-16,Arica,15,Arica y Parinacota,Antofagasta,2,Antofagasta,1.0,75.0
5,2020-01-27,2020-02-02,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,91.0
12,2020-03-16,2020-03-22,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,44.0
13,2020-03-23,2020-03-29,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,3.0,398.0
14,2020-03-30,2020-04-05,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,99.0
15,2020-04-06,2020-04-12,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,66.0
18,2020-04-27,2020-05-03,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,17.0
22,2020-05-25,2020-05-31,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,115.0
25,2020-06-15,2020-06-21,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,2.0,61.0
27,2020-06-29,2020-07-05,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,47.0
29,2020-07-13,2020-07-19,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,2.0,270.0
31,2020-07-27,2020-08-02,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,1.0,23.0
31,2020-07-27,2020-08-02,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,3.0,195.0
32,2020-08-03,2020-08-09,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,10.0,502.0
33,2020-08-10,2020-08-16,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,9.0,542.0
34,2020-08-17,2020-08-23,Calama,2,Antofagasta,Antofagasta,2,Antofagasta,7.0,419.0
1,2020-01-01,2020-01-05,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,615.0
2,2020-01-06,2020-01-12,Concepción,8,Biobío,Antofagasta,2,Antofagasta,6.0,927.0
3,2020-01-13,2020-01-19,Concepción,8,Biobío,Antofagasta,2,Antofagasta,7.0,1095.0
4,2020-01-20,2020-01-26,Concepción,8,Biobío,Antofagasta,2,Antofagasta,7.0,1096.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,461.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Antofagasta,2,Antofagasta,2.0,322.0
6,2020-02-03,2020-02-09,Concepción,8,Biobío,Antofagasta,2,Antofagasta,7.0,1149.0
7,2020-02-10,2020-02-16,Concepción,8,Biobío,Antofagasta,2,Antofagasta,7.0,1110.0
8,2020-02-17,2020-02-23,Concepción,8,Biobío,Antofagasta,2,Antofagasta,7.0,1088.0
9,2020-02-24,2020-03-01,Concepción,8,Biobío,Antofagasta,2,Antofagasta,5.0,737.0
9,2020-02-24,2020-03-01,Concepción,8,Biobío,Antofagasta,2,Antofagasta,2.0,310.0
10,2020-03-02,2020-03-08,Concepción,8,Biobío,Antofagasta,2,Antofagasta,9.0,1334.0
11,2020-03-09,2020-03-15,Concepción,8,Biobío,Antofagasta,2,Antofagasta,9.0,1189.0
12,2020-03-16,2020-03-22,Concepción,8,Biobío,Antofagasta,2,Antofagasta,6.0,774.0
13,2020-03-23,2020-03-29,Concepción,8,Biobío,Antofagasta,2,Antofagasta,6.0,717.0
14,2020-03-30,2020-04-05,Concepción,8,Biobío,Antofagasta,2,Antofagasta,2.0,208.0
15,2020-04-06,2020-04-12,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,588.0
16,2020-04-13,2020-04-19,Concepción,8,Biobío,Antofagasta,2,Antofagasta,2.0,253.0
17,2020-04-20,2020-04-26,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,581.0
18,2020-04-27,2020-05-03,Concepción,8,Biobío,Antofagasta,2,Antofagasta,1.0,117.0
18,2020-04-27,2020-05-03,Concepción,8,Biobío,Antofagasta,2,Antofagasta,1.0,80.0
19,2020-05-04,2020-05-10,Concepción,8,Biobío,Antofagasta,2,Antofagasta,5.0,552.0
20,2020-05-11,2020-05-17,Concepción,8,Biobío,Antofagasta,2,Antofagasta,3.0,290.0
21,2020-05-18,2020-05-24,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,502.0
22,2020-05-25,2020-05-31,Concepción,8,Biobío,Antofagasta,2,Antofagasta,3.0,265.0
23,2020-06-01,2020-06-07,Concepción,8,Biobío,Antofagasta,2,Antofagasta,6.0,666.0
24,2020-06-08,2020-06-14,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,333.0
25,2020-06-15,2020-06-21,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,362.0
26,2020-06-22,2020-06-28,Concepción,8,Biobío,Antofagasta,2,Antofagasta,9.0,863.0
27,2020-06-29,2020-07-05,Concepción,8,Biobío,Antofagasta,2,Antofagasta,2.0,159.0
27,2020-06-29,2020-07-05,Concepción,8,Biobío,Antofagasta,2,Antofagasta,6.0,631.0
28,2020-07-06,2020-07-12,Concepción,8,Biobío,Antofagasta,2,Antofagasta,8.0,711.0
29,2020-07-13,2020-07-19,Concepción,8,Biobío,Antofagasta,2,Antofagasta,10.0,855.0
30,2020-07-20,2020-07-26,Concepción,8,Biobío,Antofagasta,2,Antofagasta,11.0,974.0
31,2020-07-27,2020-08-02,Concepción,8,Biobío,Antofagasta,2,Antofagasta,5.0,462.0
31,2020-07-27,2020-08-02,Concepción,8,Biobío,Antofagasta,2,Antofagasta,4.0,454.0
32,2020-08-03,2020-08-09,Concepción,8,Biobío,Antofagasta,2,Antofagasta,9.0,1089.0
33,2020-08-10,2020-08-16,Concepción,8,Biobío,Antofagasta,2,Antofagasta,7.0,1028.0
34,2020-08-17,2020-08-23,Concepción,8,Biobío,Antofagasta,2,Antofagasta,5.0,729.0
13,2020-03-23,2020-03-29,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,2.0,48.0
17,2020-04-20,2020-04-26,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,1.0,46.0
21,2020-05-18,2020-05-24,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,1.0,1.0
23,2020-06-01,2020-06-07,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,1.0,20.0
31,2020-07-27,2020-08-02,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,1.0,6.0
32,2020-08-03,2020-08-09,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,1.0,65.0
33,2020-08-10,2020-08-16,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,1.0,60.0
